Region,Country,State,City,Month,Day,Year,AvgTemperature
North America,US,Indiana,Indianapolis,4,14,2001,58.9
North America,US,Indiana,Indianapolis,4,15,2001,52.7
North America,US,Indiana,Indianapolis,4,16,2001,43.4
North America,US,Indiana,Indianapolis,4,17,2001,35.1
North America,US,Indiana,Indianapolis,4,18,2001,40.6
North America,US,Indiana,Indianapolis,4,19,2001,49.6
North America,US,Indiana,Indianapolis,4,20,2001,60.7
North America,US,Indiana,Indianapolis,4,21,2001,67.1
North America,US,Indiana,Indianapolis,4,22,2001,72.3
North America,US,Indiana,Indianapolis,4,23,2001,71.3
North America,US,Indiana,Indianapolis,4,24,2001,52.9
North America,US,Indiana,Indianapolis,4,25,2001,51.3
North America,US,Indiana,Indianapolis,4,26,2001,56.2
North America,US,Indiana,Indianapolis,4,27,2001,62.6
North America,US,Indiana,Indianapolis,4,28,2001,61.0
North America,US,Indiana,Indianapolis,4,29,2001,59.2
North America,US,Indiana,Indianapolis,4,30,2001,66.0
North America,US,Indiana,Indianapolis,5,1,2001,70.2
North America,US,Indiana,Indianapolis,5,2,2001,70.6
North America,US,Indiana,Indianapolis,5,3,2001,72.2
North America,US,Indiana,Indianapolis,5,4,2001,73.0
North America,US,Indiana,Indianapolis,5,5,2001,71.9
North America,US,Indiana,Indianapolis,5,6,2001,71.7
North America,US,Indiana,Indianapolis,5,7,2001,66.9
North America,US,Indiana,Indianapolis,5,8,2001,63.8
North America,US,Indiana,Indianapolis,5,9,2001,64.8
North America,US,Indiana,Indianapolis,5,10,2001,68.8
North America,US,Indiana,Indianapolis,5,11,2001,72.0
North America,US,Indiana,Indianapolis,5,12,2001,59.2
North America,US,Indiana,Indianapolis,5,13,2001,52.7
North America,US,Indiana,Indianapolis,5,14,2001,60.0
North America,US,Indiana,Indianapolis,5,15,2001,70.9
North America,US,Indiana,Indianapolis,5,16,2001,75.4
North America,US,Indiana,Indianapolis,5,17,2001,71.7
North America,US,Indiana,Indianapolis,5,18,2001,68.7
North America,US,Indiana,Indianapolis,5,19,2001,68.3
North America,US,Indiana,Indianapolis,5,20,2001,69.7
North America,US,Indiana,Indianapolis,5,21,2001,69.3
North America,US,Indiana,Indianapolis,5,22,2001,59.2
North America,US,Indiana,Indianapolis,5,23,2001,54.1
North America,US,Indiana,Indianapolis,5,24,2001,54.0
North America,US,Indiana,Indianapolis,5,25,2001,51.3
North America,US,Indiana,Indianapolis,5,26,2001,55.4
North America,US,Indiana,Indianapolis,5,27,2001,55.6
North America,US,Indiana,Indianapolis,5,28,2001,58.1
North America,US,Indiana,Indianapolis,5,29,2001,63.3
North America,US,Indiana,Indianapolis,5,30,2001,62.6
North America,US,Indiana,Indianapolis,5,31,2001,57.6
North America,US,Indiana,Indianapolis,6,1,2001,58.7
North America,US,Indiana,Indianapolis,6,2,2001,59.8
North America,US,Indiana,Indianapolis,6,3,2001,55.3
North America,US,Indiana,Indianapolis,6,4,2001,56.2
North America,US,Indiana,Indianapolis,6,5,2001,62.5
North America,US,Indiana,Indianapolis,6,6,2001,69.1
North America,US,Indiana,Indianapolis,6,7,2001,68.2
North America,US,Indiana,Indianapolis,6,8,2001,67.6
North America,US,Indiana,Indianapolis,6,9,2001,68.0
North America,US,Indiana,Indianapolis,6,10,2001,70.6
North America,US,Indiana,Indianapolis,6,11,2001,73.9
North America,US,Indiana,Indianapolis,6,12,2001,78.2
North America,US,Indiana,Indianapolis,6,13,2001,79.2
North America,US,Indiana,Indianapolis,6,14,2001,81.0
North America,US,Indiana,Indianapolis,6,15,2001,77.6
North America,US,Indiana,Indianapolis,6,16,2001,70.2
North America,US,Indiana,Indianapolis,6,17,2001,74.2
North America,US,Indiana,Indianapolis,6,18,2001,76.1
North America,US,Indiana,Indianapolis,6,19,2001,78.2
North America,US,Indiana,Indianapolis,6,20,2001,70.6
North America,US,Indiana,Indianapolis,6,21,2001,68.7
North America,US,Indiana,Indianapolis,6,22,2001,63.0
North America,US,Indiana,Indianapolis,6,23,2001,66.1
North America,US,Indiana,Indianapolis,6,24,2001,69.3
North America,US,Indiana,Indianapolis,6,25,2001,72.6
North America,US,Indiana,Indianapolis,6,26,2001,73.2
North America,US,Indiana,Indianapolis,6,27,2001,73.3
North America,US,Indiana,Indianapolis,6,28,2001,75.3
North America,US,Indiana,Indianapolis,6,29,2001,76.3
North America,US,Indiana,Indianapolis,6,30,2001,75.9
North America,US,Indiana,Indianapolis,7,1,2001,73.3
North America,US,Indiana,Indianapolis,7,2,2001,62.1
North America,US,Indiana,Indianapolis,7,3,2001,65.7
North America,US,Indiana,Indianapolis,7,4,2001,70.8
North America,US,Indiana,Indianapolis,7,5,2001,71.4
North America,US,Indiana,Indianapolis,7,6,2001,64.1
North America,US,Indiana,Indianapolis,7,7,2001,71.1
North America,US,Indiana,Indianapolis,7,8,2001,80.6
North America,US,Indiana,Indianapolis,7,9,2001,75.2
North America,US,Indiana,Indianapolis,7,10,2001,80.1
North America,US,Indiana,Indianapolis,7,11,2001,73.9
North America,US,Indiana,Indianapolis,7,12,2001,68.7
North America,US,Indiana,Indianapolis,7,13,2001,69.5
North America,US,Indiana,Indianapolis,7,14,2001,69.6
North America,US,Indiana,Indianapolis,7,15,2001,72.4
North America,US,Indiana,Indianapolis,7,16,2001,75.9
North America,US,Indiana,Indianapolis,7,17,2001,78.4
North America,US,Indiana,Indianapolis,7,18,2001,78.0
North America,US,Indiana,Indianapolis,7,19,2001,78.0
North America,US,Indiana,Indianapolis,7,20,2001,80.3
North America,US,Indiana,Indianapolis,7,21,2001,77.2
North America,US,Indiana,Indianapolis,7,22,2001,78.0
North America,US,Indiana,Indianapolis,7,23,2001,80.3
North America,US,Indiana,Indianapolis,7,24,2001,80.2
North America,US,Indiana,Indianapolis,7,25,2001,79.4
North America,US,Indiana,Indianapolis,7,26,2001,73.3
North America,US,Indiana,Indianapolis,7,27,2001,72.6
North America,US,Indiana,Indianapolis,7,28,2001,74.1
North America,US,Indiana,Indianapolis,7,29,2001,76.9
North America,US,Indiana,Indianapolis,7,30,2001,78.6
North America,US,Indiana,Indianapolis,7,31,2001,80.9
North America,US,Indiana,Indianapolis,8,1,2001,82.0
North America,US,Indiana,Indianapolis,8,2,2001,80.9
North America,US,Indiana,Indianapolis,8,3,2001,79.6
North America,US,Indiana,Indianapolis,8,4,2001,78.7
North America,US,Indiana,Indianapolis,8,5,2001,79.6
North America,US,Indiana,Indianapolis,8,6,2001,80.4
North America,US,Indiana,Indianapolis,8,7,2001,81.7
North America,US,Indiana,Indianapolis,8,8,2001,81.7
North America,US,Indiana,Indianapolis,8,9,2001,82.1
North America,US,Indiana,Indianapolis,8,10,2001,78.5
North America,US,Indiana,Indianapolis,8,11,2001,75.7
North America,US,Indiana,Indianapolis,8,12,2001,74.6
North America,US,Indiana,Indianapolis,8,13,2001,73.5
North America,US,Indiana,Indianapolis,8,14,2001,70.7
North America,US,Indiana,Indianapolis,8,15,2001,72.3
North America,US,Indiana,Indianapolis,8,16,2001,72.8
North America,US,Indiana,Indianapolis,8,17,2001,67.9
North America,US,Indiana,Indianapolis,8,18,2001,72.0
North America,US,Indiana,Indianapolis,8,19,2001,65.4
North America,US,Indiana,Indianapolis,8,20,2001,67.2
North America,US,Indiana,Indianapolis,8,21,2001,68.9
North America,US,Indiana,Indianapolis,8,22,2001,76.8
North America,US,Indiana,Indianapolis,8,23,2001,75.0
North America,US,Indiana,Indianapolis,8,24,2001,75.0
North America,US,Indiana,Indianapolis,8,25,2001,75.2
North America,US,Indiana,Indianapolis,8,26,2001,73.1
North America,US,Indiana,Indianapolis,8,27,2001,72.4
North America,US,Indiana,Indianapolis,8,28,2001,74.0
North America,US,Indiana,Indianapolis,8,29,2001,75.0
North America,US,Indiana,Indianapolis,8,30,2001,76.8
North America,US,Indiana,Indianapolis,8,31,2001,74.1
North America,US,Indiana,Indianapolis,9,1,2001,67.4
North America,US,Indiana,Indianapolis,9,2,2001,69.3
North America,US,Indiana,Indianapolis,9,3,2001,72.7
North America,US,Indiana,Indianapolis,9,4,2001,75.0
North America,US,Indiana,Indianapolis,9,5,2001,71.2
North America,US,Indiana,Indianapolis,9,6,2001,72.6
North America,US,Indiana,Indianapolis,9,7,2001,77.8
North America,US,Indiana,Indianapolis,9,8,2001,74.8
North America,US,Indiana,Indianapolis,9,9,2001,73.9
North America,US,Indiana,Indianapolis,9,10,2001,62.3
North America,US,Indiana,Indianapolis,9,11,2001,65.8
North America,US,Indiana,Indianapolis,9,12,2001,70.1
North America,US,Indiana,Indianapolis,9,13,2001,69.3
North America,US,Indiana,Indianapolis,9,14,2001,59.0
North America,US,Indiana,Indianapolis,9,15,2001,60.1
North America,US,Indiana,Indianapolis,9,16,2001,61.8
North America,US,Indiana,Indianapolis,9,17,2001,64.6
North America,US,Indiana,Indianapolis,9,18,2001,68.3
North America,US,Indiana,Indianapolis,9,19,2001,67.8
North America,US,Indiana,Indianapolis,9,20,2001,63.2
North America,US,Indiana,Indianapolis,9,21,2001,67.4
North America,US,Indiana,Indianapolis,9,22,2001,63.2
North America,US,Indiana,Indianapolis,9,23,2001,65.8
North America,US,Indiana,Indianapolis,9,24,2001,60.0
North America,US,Indiana,Indianapolis,9,25,2001,48.1
North America,US,Indiana,Indianapolis,9,26,2001,52.1
North America,US,Indiana,Indianapolis,9,27,2001,54.3
North America,US,Indiana,Indianapolis,9,28,2001,53.7
North America,US,Indiana,Indianapolis,9,29,2001,56.0
North America,US,Indiana,Indianapolis,9,30,2001,58.8
North America,US,Indiana,Indianapolis,10,1,2001,58.6
North America,US,Indiana,Indianapolis,10,2,2001,62.9
North America,US,Indiana,Indianapolis,10,3,2001,66.4
North America,US,Indiana,Indianapolis,10,4,2001,66.1
North America,US,Indiana,Indianapolis,10,5,2001,55.9
North America,US,Indiana,Indianapolis,10,6,2001,46.5
North America,US,Indiana,Indianapolis,10,7,2001,43.5
North America,US,Indiana,Indianapolis,10,8,2001,52.7
North America,US,Indiana,Indianapolis,10,9,2001,57.3
North America,US,Indiana,Indianapolis,10,10,2001,59.3
North America,US,Indiana,Indianapolis,10,11,2001,62.3
North America,US,Indiana,Indianapolis,10,12,2001,63.9
North America,US,Indiana,Indianapolis,10,13,2001,65.2
North America,US,Indiana,Indianapolis,10,14,2001,59.5
North America,US,Indiana,Indianapolis,10,15,2001,48.9
North America,US,Indiana,Indianapolis,10,16,2001,44.8
North America,US,Indiana,Indianapolis,10,17,2001,42.6
North America,US,Indiana,Indianapolis,10,18,2001,46.6
North America,US,Indiana,Indianapolis,10,19,2001,53.8
North America,US,Indiana,Indianapolis,10,20,2001,55.2
North America,US,Indiana,Indianapolis,10,21,2001,62.9
North America,US,Indiana,Indianapolis,10,22,2001,63.3
North America,US,Indiana,Indianapolis,10,23,2001,67.2
North America,US,Indiana,Indianapolis,10,24,2001,62.5
North America,US,Indiana,Indianapolis,10,25,2001,46.3
North America,US,Indiana,Indianapolis,10,26,2001,39.5
North America,US,Indiana,Indianapolis,10,27,2001,38.7
North America,US,Indiana,Indianapolis,10,28,2001,38.5
North America,US,Indiana,Indianapolis,10,29,2001,46.0
North America,US,Indiana,Indianapolis,10,30,2001,53.9
North America,US,Indiana,Indianapolis,10,31,2001,55.9
North America,US,Indiana,Indianapolis,11,1,2001,60.9
North America,US,Indiana,Indianapolis,11,2,2001,63.0
North America,US,Indiana,Indianapolis,11,3,2001,51.6
North America,US,Indiana,Indianapolis,11,4,2001,53.5
North America,US,Indiana,Indianapolis,11,5,2001,47.1
North America,US,Indiana,Indianapolis,11,6,2001,45.8
North America,US,Indiana,Indianapolis,11,7,2001,49.4
North America,US,Indiana,Indianapolis,11,8,2001,52.0
North America,US,Indiana,Indianapolis,11,9,2001,41.7
North America,US,Indiana,Indianapolis,11,10,2001,45.5
North America,US,Indiana,Indianapolis,11,11,2001,44.1
North America,US,Indiana,Indianapolis,11,12,2001,43.5
North America,US,Indiana,Indianapolis,11,13,2001,46.9
North America,US,Indiana,Indianapolis,11,14,2001,53.2
North America,US,Indiana,Indianapolis,11,15,2001,54.2
North America,US,Indiana,Indianapolis,11,16,2001,57.0
North America,US,Indiana,Indianapolis,11,17,2001,55.9
North America,US,Indiana,Indianapolis,11,18,2001,53.6
North America,US,Indiana,Indianapolis,11,19,2001,53.2
North America,US,Indiana,Indianapolis,11,20,2001,35.7
North America,US,Indiana,Indianapolis,11,21,2001,38.8
North America,US,Indiana,Indianapolis,11,22,2001,43.4
North America,US,Indiana,Indianapolis,11,23,2001,47.6
North America,US,Indiana,Indianapolis,11,24,2001,58.8
North America,US,Indiana,Indianapolis,11,25,2001,53.2
North America,US,Indiana,Indianapolis,11,26,2001,45.7
North America,US,Indiana,Indianapolis,11,27,2001,51.6
North America,US,Indiana,Indianapolis,11,28,2001,38.1
North America,US,Indiana,Indianapolis,11,29,2001,44.1
North America,US,Indiana,Indianapolis,11,30,2001,47.5
North America,US,Indiana,Indianapolis,12,1,2001,41.7
North America,US,Indiana,Indianapolis,12,2,2001,42.3
North America,US,Indiana,Indianapolis,12,3,2001,48.8
North America,US,Indiana,Indianapolis,12,4,2001,57.8
North America,US,Indiana,Indianapolis,12,5,2001,61.6
North America,US,Indiana,Indianapolis,12,6,2001,52.5
North America,US,Indiana,Indianapolis,12,7,2001,48.2
North America,US,Indiana,Indianapolis,12,8,2001,43.6
